state,name,type,is_blf,company,district,scale_hectares,decision_maker,phone,phone_raw,is_mobile,email,hq_city,hq_address,status,tier,tech_score,score_signals,disqualification_reason,primary_channel,available_channels,engagement_hook
Assam,CHERIDEO PURBUT T.E,Organized Estate,No,CHERIDEO PURBUT T.E,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Cherideo Purbut T.E, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,BEMOLAPUR,Organized Estate,No,BEMOLAPUR,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Bemolapur, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,NAHORHABI TEA ESTATE,Organized Estate,No,NAHORHABI TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Nahorhabi Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,KHAGORIJAN TE,Organized Estate,No,KHAGORIJAN TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Khagorijan Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,KHONA TE,Organized Estate,No,KHONA TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Khona Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,MAJIDPUR TEA GARDEN,Organized Estate,No,MAJIDPUR TEA GARDEN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Majidpur Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,KOLAKATA TEA GARDEN,Organized Estate,No,KOLAKATA TEA GARDEN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Kolakata Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,LAKILY TEA ESTATE,Organized Estate,No,LAKILY TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Lakily Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,LAKSHMIJAN,Organized Estate,No,LAKSHMIJAN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Lakshmijan, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,LUKWAH TE,Organized Estate,No,LUKWAH TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Lukwah Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,MAJIDPUR B TEA GARDEN,Organized Estate,No,MAJIDPUR B TEA GARDEN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Majidpur B Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,DUBBA,Organized Estate,No,DUBBA,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Dubba, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,GHORAJAN,Organized Estate,No,Sitaram Budhkaran Choukhany & Co.,Charaideo,148.87,Vikash Choukhany,,,No,info@ghograjan.com,Charaideo,Lahoal Dibrugarh Assam 786010,Disqualified,Disqualified,4,Custom domain (@ghograjan.com) | Mid-tier acreage sweet spot (148.87 Ha),Multi-garden group (3 gardens),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Vikash-ji,

When green leaf trucks move from field divisions to the factory at Ghorajan, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,GUWATING,Organized Estate,No,GUWATING,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Guwating, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,"HAJUA-KHOOMTAIE G54, G52 (RC-631)",Organized Estate,No,"HAJUA-KHOOMTAIE G54, G52 (RC-631)",Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Hajua-Khoomtaie G54, G52 (Rc-631), what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,HINGRIJAN TEA ESTATE,Organized Estate,No,HINGRIJAN TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Hingrijan Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,HINGRAJAN,Organized Estate,No,HINGRAJAN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Hingrajan, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,JABOKA TE Q10,Organized Estate,No,JABOKA TE Q10,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Jaboka Te Q10, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,MAJIDPUR (A) PART II TEA ESTATE,Organized Estate,No,MAJIDPUR (A) PART II TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Majidpur (A) Part Ii Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,MUTTRAPORE TE Q,Organized Estate,No,MUTTRAPORE TE Q,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Muttrapore Te Q, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,MUKTABARI TEA ESTATE,Organized Estate,No,MUKTABARI TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Muktabari Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,NAGAHAT TE,Organized Estate,No,NAGAHAT TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Nagahat Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,NAMDANG,Organized Estate,No,NAMDANG,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Namdang, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,NAPUK TE,Organized Estate,No,NAPUK TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Napuk Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SHREELUXMI TEA ESTATE,Organized Estate,No,SHREELUXMI TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Disqualified,Disqualified,2,No email listed (paper-dominant),Conglomerate keyword match (LUXMI TEA),1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Shreeluxmi Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SHANTIPUR,Organized Estate,No,SHANTIPUR,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Shantipur, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SARUMATHURA TE,Organized Estate,No,SARUMATHURA TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Sarumathura Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SALKATHONI,Organized Estate,No,SALKATHONI,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Salkathoni, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,RATANPUR TE,Organized Estate,No,RATANPUR TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Ratanpur Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,RANGCHALLI,Organized Estate,No,RANGCHALLI,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Rangchalli, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,RAIDANG,Organized Estate,No,RAIDANG,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Raidang, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,RONGBARI,Organized Estate,No,RONGBARI,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Rongbari, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,OUGURIJAN,Organized Estate,No,OUGURIJAN,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Ougurijan, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SUFFRY TEA ESTATE Q,Organized Estate,No,SUFFRY TEA ESTATE Q,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Suffry Tea Estate Q, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SUNDARPUR TEA ESTATE,Organized Estate,No,SUNDARPUR TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Sundarpur Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SUNTOK TEA ESTATE,Organized Estate,No,SUNTOK TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Suntok Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,TAIRAI,Organized Estate,No,TAIRAI,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Tairai, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SOONITPUR TEA ESTATE,Organized Estate,No,SOONITPUR TEA ESTATE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Soonitpur Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,SONARIE,Organized Estate,No,SONARIE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Sonarie, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,TINGALIBAM T.E,Organized Estate,No,TINGALIBAM T.E,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Tingalibam T.E, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,TIMON TE,Organized Estate,No,TIMON TE,Charaideo,Organized Plantation,,,,No,,Charaideo,"Charaideo, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Timon Te, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Charaideo tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,TONGANI TEA ESTATE,Organized Estate,No,TONGANI TEA ESTATE,Darrang,Organized Plantation,,,,No,,Darrang,"Darrang, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Tongani Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darrang tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,CHIKONMATI,Organized Estate,No,CHIKONMATI,Darrang,Organized Plantation,,,,No,,Darrang,"Darrang, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Chikonmati, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darrang tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
Assam,BARGARA,Organized Estate,No,BARGARA,Darrang,Organized Plantation,,,,No,,Darrang,"Darrang, Assam",Uncertain / Backlog,Tier 3,2,No email listed (paper-dominant),Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar,

When green leaf trucks move from field divisions to the factory at Bargara, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darrang tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
