state,name,type,is_blf,company,district,scale_hectares,decision_maker,phone,phone_raw,is_mobile,email,hq_city,hq_address,status,tier,tech_score,score_signals,disqualification_reason,primary_channel,available_channels,engagement_hook
West Bengal,DIANA TEA ESTATE,Organized Estate,No,DIANA TEA CO. LTD.,Jalpaiguri,418.3,MR. MONO AGRWALLA,033 2248 8672,033 2248 8672,No,gmdiana@rediffmail.com,Kolkata,"4th Floor, Diana Tea Company Limited, SIR RNM House, 3/B, Lal Bazar St, Lal Bazar, Kolkata, West Bengal 700001",Disqualified,Disqualified,5,Consumer/ISP email (@rediffmail.com) | Kolkata HQ,Conglomerate keyword match (DIANA TEA),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Mono-ji,

When green leaf trucks move from field divisions to the factory at Diana Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,GHATIA TEA ESTATE,Organized Estate,No,H.V. KEJRIWAL,Jalpaiguri,599.6,H.V. KEJRIWAL,033 4801 6753,033 4801 6753,No,ghatia.tea@gmail.com,Kolkata,"14th Floor, Kejriwal Castings Limited, Tower - 2, DN 62, Salt Lake Bypass, DN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",Uncertain / Backlog,Tier 3,3,Consumer/ISP email (@gmail.com) | Large enterprise acreage (599.6 Ha) | Kolkata HQ,Low signal density,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar H.V.-ji,

When green leaf trucks move from field divisions to the factory at Ghatia Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,HILLA,Organized Estate,No,WEST BENGAL TEA,Jalpaiguri,310.0,MISS. MAUSAMI GUHA ROY,033 2283 6416,033 2283 6416,No,webtea@vsnl.net,Kolkata,"4th floor, Bengal Tea & Fabrics Limited, Century Tower, 45, Shakespeare Sarani, opposite Kala Mandir, Mullick Bazar, Park Street area, Kolkata, West Bengal 700017",Disqualified,Disqualified,8,Consumer/ISP email (@vsnl.net) | Mid-tier acreage sweet spot (310.0 Ha) | Kolkata HQ,Multi-garden group (4 gardens),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Miss.-ji,

When green leaf trucks move from field divisions to the factory at Hilla, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,HOPE TEA GARDEN,Organized Estate,No,V.MANDAL,Jalpaiguri,432.1,MR. ARUN NARAYAN SINGH,03563200051,03563200051,No,hope@goodricke.com,Kolkata,"93/1, Mandal villa, Dr Meghnad Saha Rd, Lakshminagar, Dum Dum, Kolkata, West Bengal 700074",Uncertain / Backlog,Tier 3,2,Custom domain (@goodricke.com) | Kolkata HQ,Low signal density,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Arun-ji,

When green leaf trucks move from field divisions to the factory at Hope Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,JALDACCA ALTADANGA TEA ESTATE 15,Organized Estate,No,AJIT KUMAR AGARWAL,Jalpaiguri,197.4,V.D.DUA,03563-246045,03563-246045,No,teraitea@gmail.com,Siliguri,"Dr. Ajit Kumar Singh - Best Nephrologist in Siliguri | Kidney Doctor in Siliguri | Best Kidney Transplant Doctor in Siliguri, Inside Uttarayan Township City centre Matigara, Siliguri, West Bengal 734010",Qualified,Tier 1 (High Leakage / Paper Priority),10,Consumer/ISP email (@gmail.com) | Mid-tier acreage sweet spot (197.4 Ha) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar V.D.Dua-ji,

When green leaf trucks move from field divisions to the factory at Jaldacca Altadanga Tea Estate 15, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,JITI,Organized Estate,No,GOODRICKE GROUP LIMITED,Jalpaiguri,546.9,MR A.N. SINGH,033 2287 3067,033 2287 3067,No,jiti@goodricke.com,Kolkata,"Goodricke Group Limited, 14, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019",Disqualified,Disqualified,0,Custom domain (@goodricke.com) | Large enterprise acreage (546.9 Ha) | Kolkata HQ,Conglomerate keyword match (GOODRICKE),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar A.N.-ji,

When green leaf trucks move from field divisions to the factory at Jiti, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,KARBALA TEA ESTATE,Organized Estate,No,ANDREW YULE & COMPANY LIMITED,Jalpaiguri,755.2,SHRI SUNIL MUNSHI,033 2242 7722,033 2242 7722,No,yule.karballa@gmail.com,Kolkata,"ANDREW YULE & CO.LTD., Yule House, 8, Dr Rajendra Prasad Sarani, China Bazar, B.B.D. Bagh, Kolkata, West Bengal 700001",Disqualified,Disqualified,3,Consumer/ISP email (@gmail.com) | Large enterprise acreage (755.2 Ha) | Kolkata HQ,Conglomerate keyword match (ANDREW YULE),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Sunil-ji,

When green leaf trucks move from field divisions to the factory at Karbala Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,KATALGURI TEA ESTATE,Organized Estate,No,ARION AGENCIES PVT. LTD.,Jalpaiguri,495.2,NARENDRA BERLIA,03563200068,03563200068,No,sevokemotors@vsnl.net,Siliguri,"3rd Mile, Anil agencies, near Urban Palms Apartment, Ward 42, Salugara, Siliguri, West Bengal 734008",Disqualified,Disqualified,7,Consumer/ISP email (@vsnl.net) | Siliguri HQ (local operating hub),Current GardenSuite client (ATAL),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Narendra-ji,

When green leaf trucks move from field divisions to the factory at Katalguri Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,KATHALDHURA TEA ESTATE,Organized Estate,No,KANCHAN TREE PLANTATIONS,Jalpaiguri,74.9,MR. DEEPAK BERLIA,9434496215,9434496215,Yes,deepakberlia@yahoo.com,Siliguri,"Siliguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),10,Consumer/ISP email (@yahoo.com) | Mid-tier acreage sweet spot (74.9 Ha) | Siliguri HQ (local operating hub),,WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Deepak-ji,

When green leaf trucks move from field divisions to the factory at Kathaldhura Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,KURTI TEA ESTATE,Organized Estate,No,QUALITY TEA PRODUCING CO. PVT. LTD.,Jalpaiguri,417.9,B.K.DALMIA,033 2230 8994,033 2230 8994,No,kurtitea@gmail.com,Kolkata,"Quality Tea Plantations P Ltd, 24, Hemanta Basu Sarani, Lal Dighi, B.B.D. Bagh, Kolkata, West Bengal 700062",Disqualified,Disqualified,5,Consumer/ISP email (@gmail.com) | Kolkata HQ,Current GardenSuite client (KURTI),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar B.K.Dalmia-ji,

When green leaf trucks move from field divisions to the factory at Kurti Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,LAKHIPARA TEA GARDEN,Organized Estate,No,GOODRICKE GROUP LIMITED,Jalpaiguri,627.5,MR.A.N.SINGH,033 2287 3067,033 2287 3067,No,lak@goodricke.com,Kolkata,"Goodricke Group Limited, 14, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019",Disqualified,Disqualified,0,Custom domain (@goodricke.com) | Large enterprise acreage (627.5 Ha) | Kolkata HQ,Conglomerate keyword match (GOODRICKE),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar A.N.Singh-ji,

When green leaf trucks move from field divisions to the factory at Lakhipara Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,LANKAPARA TEA GARDEN,Organized Estate,No,DUNCANS INDUSTRIES LIMITED,Jalpaiguri,758.5,G.P.GOENKA,033 2242 1605,033 2242 1605,No,lantg@ducanstea.com,Kolkata,"4th Floor, Duncans Tea Limited, Duncan House, 31, Netaji Subhas Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001",Disqualified,Disqualified,0,Custom domain (@ducanstea.com) | Large enterprise acreage (758.5 Ha) | Kolkata HQ,Conglomerate keyword match (DUNCANS),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar G.P.Goenka-ji,

When green leaf trucks move from field divisions to the factory at Lankapara Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,LOOKSUN TEA ESTATE,Organized Estate,No,GIRIRAJ PLANTATIONS PVT. LTD,Jalpaiguri,424.7,DEPAK BERLIA,03532779337,03532779337,No,deepakberlia@yahoo.com,Siliguri,"Siliguri, West Bengal",Qualified,Tier 1 (High Leakage / Paper Priority),7,Consumer/ISP email (@yahoo.com) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Depak-ji,

When green leaf trucks move from field divisions to the factory at Looksun Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,MOGULKATA TEA ESTATE,Organized Estate,No,BIJOYNAGAR TEA CO. LTD,Jalpaiguri,408.4,MR. R.S.CHATTERJEE,033 2248 8672,033 2248 8672,No,sengupta@gmail.com,Kolkata,"4th Floor, Diana Tea Company Limited, SIR RNM House, 3/B, Lal Bazar St, Lal Bazar, Kolkata, West Bengal 700001",Disqualified,Disqualified,5,Consumer/ISP email (@gmail.com) | Kolkata HQ,Current GardenSuite client (MOGULKATA),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar R.S.Chatterjee-ji,

When green leaf trucks move from field divisions to the factory at Mogulkata Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,MORAGHAT TEA ESTATE,Organized Estate,No,BINAGURI TEA CO. PVT.LTD.,Jalpaiguri,513.5,BINAGURI TEA CO. PVT.LTD.,03563-203008,03563-203008,No,,Kolkata,"Binaguri Tea Co Pvt Ltd, 238 A, AJC Bose Rd, Sreepally, Ballygunge, Kolkata, West Bengal 700020",Uncertain / Backlog,Tier 3,1,No email listed (paper-dominant) | Large enterprise acreage (513.5 Ha) | Kolkata HQ,Low signal density,1-Page Postal Letter,1-Page Postal Dispatch,"Namaskar Binaguri-ji,

When green leaf trucks move from field divisions to the factory at Moraghat Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,NAGRAKATA TEA ESTATE,Organized Estate,No,QUALITY TEA PRODUCING CO. PVT. LTD.,Jalpaiguri,549.8,MR.SANJAY DALMIA,033 2230 8994,033 2230 8994,No,qualitytea@hotmail.com,Kolkata,"Quality Tea Plantations P Ltd, 24, Hemanta Basu Sarani, Lal Dighi, B.B.D. Bagh, Kolkata, West Bengal 700062",Uncertain / Backlog,Tier 3,3,Consumer/ISP email (@hotmail.com) | Large enterprise acreage (549.8 Ha) | Kolkata HQ,Low signal density,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Sanjay-ji,

When green leaf trucks move from field divisions to the factory at Nagrakata Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,NEW DOOARS,Organized Estate,No,ANDREW YULE & COMPANY LIMITED,Jalpaiguri,792.4,SUNIL MUNSHI,033 2242 7722,033 2242 7722,No,yulenewdooars@gmail.com,Kolkata,"ANDREW YULE & CO.LTD., Yule House, 8, Dr Rajendra Prasad Sarani, China Bazar, B.B.D. Bagh, Kolkata, West Bengal 700001",Disqualified,Disqualified,3,Consumer/ISP email (@gmail.com) | Large enterprise acreage (792.4 Ha) | Kolkata HQ,Conglomerate keyword match (ANDREW YULE),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Sunil-ji,

When green leaf trucks move from field divisions to the factory at New Dooars, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,NYA SYLEE,Organized Estate,No,OCTIVIOUS TEA & INDIA LTD.,Jalpaiguri,460.8,MR. SUSHIL KR. JAIN,9775842525,9775842525,Yes,susil@octiviouste.com,Kolkata,"Octavius Tea & Industries Ltd., 2, Transport Depot Rd, Alipore Mint Colony, Alipore, Kolkata, West Bengal 700088",Disqualified,Disqualified,2,Custom domain (@octiviouste.com) | Kolkata HQ,Public limited company,WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Sushil-ji,

When green leaf trucks move from field divisions to the factory at Nya Sylee, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,RED BANK,Organized Estate,No,ROSHANLAL AGARWAL,Jalpaiguri,361.6,N K BASU,9002735011,9002735011,Yes,redbank@yahoo.com,Siliguri,"Roshan Lal & Company, Nehru Rd, Ward 8, Khalpara, Siliguri, West Bengal 734001",Disqualified,Disqualified,7,Consumer/ISP email (@yahoo.com) | Siliguri HQ (local operating hub),Multi-garden group (4 gardens),WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar N-ji,

When green leaf trucks move from field divisions to the factory at Red Bank, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,RHEABARI TEA ESTATE,Organized Estate,No,ASHOK KUMAR BANSAL,Jalpaiguri,374.6,ARVIND KUMAR,9828020548,098280 20548,Yes,info@newteaCo.com,Kolkata,"Ashok Kumar Bansal & Associates, K-10-A, KRISHNA PURI, Jhalana, Brij Mohan Marg, Sector 12, Malviya Nagar, Jaipur, Rajasthan 302017",Disqualified,Disqualified,2,Custom domain (@newteaco.com) | Kolkata HQ,Current GardenSuite client (RHEABARI),WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Arvind-ji,

When green leaf trucks move from field divisions to the factory at Rheabari Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,SURENDRA NAGAR,Organized Estate,No,ROSHANLAL AGARWAL,Jalpaiguri,172.2,NK BASU,9002735011,9002735011,Yes,redbank@yahoo.com,Siliguri,"Roshan Lal & Company, Nehru Rd, Ward 8, Khalpara, Siliguri, West Bengal 734001",Disqualified,Disqualified,10,Consumer/ISP email (@yahoo.com) | Mid-tier acreage sweet spot (172.2 Ha) | Siliguri HQ (local operating hub),Multi-garden group (4 gardens),WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Nk-ji,

When green leaf trucks move from field divisions to the factory at Surendra Nagar, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Jalpaiguri tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,AMBIOK TEA ESTATE,Organized Estate,No,ANAND GOPAL TEA CO.,Darjeeling,152.1,MR. SANJAY MITTAL,03532430018,03532430018,No,hilton@sancharnet.in,Siliguri,"Block, 1st Floor, Gopaldhara Tea Co. Pvt. Ltd., Arjun Enclave, Green Park Colony, C & E, Tea Auction Rd, Ward 46, Champasari, Mallaguri, Siliguri, West Bengal 734003",Qualified,Tier 1 (High Leakage / Paper Priority),10,Consumer/ISP email (@sancharnet.in) | Mid-tier acreage sweet spot (152.1 Ha) | Siliguri HQ (local operating hub),,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Sanjay-ji,

When green leaf trucks move from field divisions to the factory at Ambiok Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,FAGU,Organized Estate,No,GBC ENTERPRISE LTD.,Darjeeling,190.2,KRISHNENDU DAS,9474101791,9474101791,Yes,fagu.gbc@gmail.com,Other / Unspecified,"VIKRAM APPARTMENT ,B, 1,MEGHNATH SAHA, SARANI,PRODHAN NAGAR.",Disqualified,Disqualified,7,Consumer/ISP email (@gmail.com) | Mid-tier acreage sweet spot (190.2 Ha),Public limited company,WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Krishnendu-ji,

When green leaf trucks move from field divisions to the factory at Fagu, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,MISSION HILL,Organized Estate,No,ASHA TEA COMPANY PVT LTD,Darjeeling,244.2,MR SUBHADEEP ROY,9593662523,095936 62523,Yes,missionhill.tea@gmail.com,Jalpaiguri,"Asha Tea Company, Rishi Rd, Mal Bazar, Tunbari Tea Garden P, West Bengal 735221",Qualified,Tier 1 (High Leakage / Paper Priority),8,Consumer/ISP email (@gmail.com) | Mid-tier acreage sweet spot (244.2 Ha) | Jalpaiguri HQ,,WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Subhadeep-ji,

When green leaf trucks move from field divisions to the factory at Mission Hill, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,MOHAN MAJHUA TEA ESTATE,Organized Estate,No,MAHANADI TEA COMPANY PVT.,Darjeeling,52.2,SHANTANU KEJRIWAL,033 2210 7383,033 2210 7383,No,rungamattee.jung@gmail.com,Kolkata,"1, Ground Floor, Victoria Tea Company, Martin Burn House, Head Quarter, RN Mukherjee Rd, opposite Lal Bazar, Lal Bazar, Kolkata, West Bengal 700001",Qualified,Tier 1 (High Leakage / Paper Priority),8,Consumer/ISP email (@gmail.com) | Mid-tier acreage sweet spot (52.2 Ha) | Kolkata HQ,,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Shantanu-ji,

When green leaf trucks move from field divisions to the factory at Mohan Majhua Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,NARBADA MAJHUA TEA ESTATE,Organized Estate,No,4,Darjeeling,38.8,0,9733045451,09733045451,Yes,rungamattee.jung@gmail.com,Kolkata,,Qualified,Tier 2 (Qualified Independent),6,Consumer/ISP email (@gmail.com) | Small holding (38.8 Ha) | Kolkata HQ,,WhatsApp / Phone,WhatsApp / Call + Email,"Namaskar 0-ji,

When green leaf trucks move from field divisions to the factory at Narbada Majhua Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,SYLEE,Organized Estate,No,OCTIVIOUS TEA & INDIA LTD.,Darjeeling,591.4,MR. SUSHIL KR JAIN,9331289107,9331289107,Yes,sylee@octaviustea.com,Kolkata,"Octavius Tea & Industries Ltd., 2, Transport Depot Rd, Alipore Mint Colony, Alipore, Kolkata, West Bengal 700088",Disqualified,Disqualified,0,Custom domain (@octaviustea.com) | Large enterprise acreage (591.4 Ha) | Kolkata HQ,Public limited company,WhatsApp / Phone,WhatsApp / Call + 1-Page Postal Dispatch + Email,"Namaskar Sushil-ji,

When green leaf trucks move from field divisions to the factory at Sylee, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,UPPER FAGU,Organized Estate,No,SOMBARIA CO LTD,Darjeeling,121.3,MR ASHOK CHATTERJEE,033 6625 5252,033 6625 5252,No,upperfagu@yahoo.co.in,Kolkata,"Shakambhari Ispat & Power Limited, Diamond Prestige 41A, A. J. C. Bose Road Room No. 801, 8th Floor, Kolkata, West Bengal 700017",Disqualified,Disqualified,8,Consumer/ISP email (@yahoo.co.in) | Mid-tier acreage sweet spot (121.3 Ha) | Kolkata HQ,Public limited company,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Ashok-ji,

When green leaf trucks move from field divisions to the factory at Upper Fagu, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,AMBOOTIA TEA ESTATE,Organized Estate,No,DARJEELING ORGANIC TEA,Darjeeling,346.9,MR SANJOY PRAKASH BANSAL,900702132,900702132,No,ambootiagarden@gmail.com,Kolkata,"Darjeeling Organictea Estates Private Limited., 4A, Camac St, Kankaria Estates, Elgin, Kolkata, West Bengal 700071",Disqualified,Disqualified,8,Consumer/ISP email (@gmail.com) | Mid-tier acreage sweet spot (346.9 Ha) | Kolkata HQ,Multi-garden group (3 gardens),1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar Sanjoy-ji,

When green leaf trucks move from field divisions to the factory at Ambootia Tea Estate, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
West Bengal,CASTLETON TEA GARDEN,Organized Estate,No,AMGOORIE INDIA LIMITED,Darjeeling,173.0,MR A N SINGH,033 2287 3067,033 2287 3067,No,castleton@goodricke.com,Kolkata,"Goodricke Group Limited, 14, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019",Disqualified,Disqualified,5,Custom domain (@goodricke.com) | Mid-tier acreage sweet spot (173.0 Ha) | Kolkata HQ,Public limited company,1-Page Postal Letter,1-Page Postal Dispatch + Email,"Namaskar A-ji,

When green leaf trucks move from field divisions to the factory at Castleton Tea Garden, what percentage difference are you typically seeing between the field scale and factory weighbridge?

Most independent estates in Darjeeling tell us they only catch leaf discrepancies and proxy hazira 10 to 14 days later when the fortnightly muster roll reaches the office.

Are you able to see your daily leaf reconciliation and worker count on your phone before the evening shift, or is your team still compiling it on paper?"
